"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"8321121000006114"	1	"^ESCTUL832112"	NA	"ultrasonography guided insertion of nephrostomy tube into transplanted kidney"	"905871000000102"	"2329251000000114"	31
"8341221000006119"	1	"^ESCTPR834122"	NA	"provision of information about aki (acute kidney injury)"	"939531000000109"	"2405171000000111"	32
"8345651000006111"	1	"^ESCTCH834565"	NA	"chronic kidney disease with glomerular filtration rate category g2 and albuminuria category a1"	"949521000000108"	"2426671000000115"	27
"8345901000006119"	1	"^ESCTCH834590"	NA	"chronic kidney disease with glomerular filtration rate category g3a and albuminuria category a2"	"949901000000109"	"2427431000000116"	27
"8345931000006110"	9	"^ESCTCH834593"	NA	"chronic kidney disease with glomerular filtration rate category g3a and albuminuria category a3"	"949921000000100"	"2427481000000117"	27
"8346001000006110"	5	"^ESCTCH834600"	NA	"chronic kidney disease with glomerular filtration rate category g3b and albuminuria category a1"	"950061000000103"	"2427781000000111"	27
"8346021000006117"	2	"^ESCTCH834602"	NA	"chronic kidney disease with glomerular filtration rate category g3b and albuminuria category a2"	"950081000000107"	"2427831000000118"	27
"8346041000006112"	2	"^ESCTCH834604"	NA	"chronic kidney disease with glomerular filtration rate category g3b and albuminuria category a3"	"950101000000101"	"2427881000000119"	27
"8346151000006113"	2	"^ESCTCH834615"	NA	"chronic kidney disease with glomerular filtration rate category g4 and albuminuria category a3"	"950231000000104"	"2428171000000114"	27
"8346221000006114"	2	"^ESCTCH834622"	NA	"chronic kidney disease with glomerular filtration rate category g5 and albuminuria category a3"	"950311000000102"	"2428361000000117"	27
"8352941000006110"	1	"^ESCTES835294"	NA	"estimated glomerular filtration rate using cystatin c chronic kidney disease epidemiology collaboration equation"	"963601000000106"	"2455121000000118"	31
"8425491000006113"	11	"^ESCTAC842549"	NA	"acute kidney injury due to acute tubular necrosis due to hypovolaemia"	"1048451000000103"	"2641181000000115"	31
"8425521000006110"	33	"^ESCTAC842552"	NA	"acute kidney injury due to acute tubular necrosis due to sepsis"	"1048491000000106"	"2641261000000117"	31
"8425531000006113"	3	"^ESCTAC842553"	NA	"acute kidney injury due to acute tubular necrosis with histological evidence"	"1048501000000100"	"2641281000000114"	31
"8425561000006116"	1	"^ESCTAC842556"	NA	"acute kidney injury due to acute tubular necrosis due to circulatory failure with histological evidence"	"1048541000000102"	"2641361000000114"	31
"8451011000006112"	1	"^ESCTAS845101"	NA	"assessment prior to construction of renal dialysis vascular access"	"1076461000000100"	"2699281000000117"	31
"8459271000006110"	5	"^ESCTTR845927"	NA	"treatment escalation plan decision - appropriate for dialysis"	"1082851000000108"	"2713491000000111"	32
"8459281000006113"	49	"^ESCTTR845928"	NA	"treatment escalation plan decision - not appropriate for dialysis"	"1082861000000106"	"2713511000000115"	32
"9325291000006119"	1	"^ESCTPR932529"	NA	"pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth"	"10757401000119104"	"3006011014"	32
"9351511000006113"	2	"^ESCTDE935151"	NA	"dependence on continuous ambulatory peritoneal dialysis"	"11000731000119102"	"3045266011"	31
"9351521000006117"	11	"^ESCTDE935152"	NA	"dependence on continuous cycling peritoneal dialysis"	"11000771000119104"	"3036677016"	31
"9352761000006114"	1	"^ESCTRE935276"	NA	"renal dialysis done"	"11009631000119100"	"3039980017"	31
"9681361000006119"	27	"^ESCTIN968136"	NA	"insertion of dialysis catheter into femoral vein"	"14030001000004108"	"3078660019"	31
"9681371000006114"	3	"^ESCTDI968137"	NA	"dialysis catheter inserted in groin"	"14030001000004108"	"3078336012"	31
"11777411000006113"	3	"^ESCT1177741"	NA	"renal disease due to hypertension"	"38481006"	"3512257015"	32
"11856521000006116"	2	"^ESCT1185652"	NA	"umod-related autosomal dominant tubulointerstitial kidney disease"	"723373006"	"3636196010"	31
"11856531000006118"	7	"^ESCT1185653"	NA	"uromodulin related autosomal dominant tubulointerstitial kidney disease"	"723373006"	"3636195014"	31
"12016621000006114"	11	"^ESCT1201662"	NA	"action myoclonus renal failure syndrome"	"764453009"	"3649900014"	32
"12022411000006113"	8	"^ESCT1202241"	NA	"acquired cystic disease associated renal cell carcinoma"	"764856008"	"3655326012"	32
"12029931000006117"	82	"^ESCT1202993"	NA	"adpkd - autosomal dominant polycystic kidney disease"	"765330003"	"3657946010"	32
"12051941000006113"	21	"^ESCT1205194"	NA	"renal parenchymal disease"	"767094002"	"3664195016"	31
"12107561000006114"	3	"^ESCT1210756"	NA	"vasculitis with glomerulonephritis"	"90971000119103"	"3647363012"	31
"12704471000006116"	1162	"^ESCT1270447"	NA	"end-stage renal disease"	"46177005"	"3517959016"	32
"12704531000006115"	220	"^ESCT1270453"	NA	"chronic mesangial proliferative glomerulonephritis"	"197613008"	"303862010"	32
"12716071000006117"	7	"^ESCT1271607"	NA	"predicted stage chronic kidney disease"	"249311000000109"	"408661000000117"	37
"12717101000006112"	59	"^ESCT1271710"	NA	"nephritis, nephrosis and nephrotic syndrome"	"197577008"	"303806010"	32
"13485211000006111"	33	"^ESCT1348521"	NA	"acute kidney injury due to disease caused by sars-cov-2 (severe acute respiratory syndrome coronavirus 2)"	"870589006"	"2838151000000110"	32
"13485231000006117"	4	"^ESCT1348523"	NA	"acute kidney injury due to disease caused by severe acute respiratory syndrome coronavirus 2"	"870589006"	"3972966011"	32
"13688941000006110"	5	"^ESCT1368894"	NA	"acute nephrotic syndrome"	"1081801000112104"	"3768424010"	31
"14174291000006113"	1	"^ESCT1417429"	NA	"chronic kidney disease stage 2 due to drug induced diabetes mellitus"	"368431000119106"	"4016030013"	32
"14174311000006112"	1	"^ESCT1417431"	NA	"chronic kidney disease stage 4 due to drug induced diabetes mellitus"	"368451000119100"	"4016032017"	32
"14174321000006116"	1	"^ESCT1417432"	NA	"chronic kidney disease stage 5 due to drug induced diabetes mellitus"	"368461000119103"	"4016035015"	32
"14175011000006111"	1	"^ESCT1417501"	NA	"anaemia due to chronic kidney disease stage 1"	"691381000119104"	"4024618016"	31
"14415811000006111"	38101	"^ESCT1441581"	NA	"acute kidney injury stage 1"	"733137002"	"1945761000000113"	32
"14415821000006115"	14293	"^ESCT1441582"	NA	"acute kidney injury stage 2"	"733138007"	"1945771000000118"	32
"14415831000006117"	12276	"^ESCT1441583"	NA	"acute kidney injury stage 3"	"733139004"	"1945781000000116"	32
"14433091000006115"	1	"^ESCT1443309"	NA	"soft tissue calcification due to chronic kidney disease"	"1144916002"	"4546169018"	31
"14433101000006114"	1	"^ESCT1443310"	NA	"calcification of soft tissue due to chronic kidney disease"	"1144916002"	"4543722014"	31
"14443411000006116"	1	"^ESCT1444341"	NA	"hypocalcaemia due to chronic kidney disease"	"1148928001"	"4553099014"	31
"14551471000006117"	3	"^ESCT1455147"	NA	"insertion of peritoneal dialysis catheter"	"1172563000"	"4634391019"	31
"14592671000006116"	2	"^ESCT1459267"	NA	"on waiting list for renal transplant"	"49201000175103"	"4589340019"	31
"14683491000006118"	1	"^ESCT1468349"	NA	"acute kidney injury due to covid-19"	"870589006"	"4670117014"	32
"14861861000006118"	1	"^ESCT1486186"	NA	"chronic kidney disease due to and following excision of neoplasm of kidney"	"722149000"	"5072236015"	31
"15084101000006115"	9	"^ESCT1508410"	NA	"renal function of transplanted kidney within reference range"	"473195006"	"5145386011"	31
"15284691000006112"	2	"^ESCT1528469"	NA	"fluoroscopy guided insertion of nephrostomy tube into transplanted kidney in right iliac fossa region of abdomen"	"1833501000000109"	"3422351000000114"	32
"15284921000006117"	2	"^ESCT1528492"	NA	"fluoroscopy guided insertion of nephrostomy tube into transplanted kidney in left iliac fossa region of abdomen"	"1853531000000104"	"3451271000000115"	32
"15285241000006119"	36	"^ESCT1528524"	NA	"fluoroscopy guided pta (percutaneous transluminal angioplasty) of arteriovenous dialysis fistula of left upper limb with contrast"	"1853671000000101"	"3451781000000111"	32
"15285251000006117"	1	"^ESCT1528525"	NA	"percutaneous transluminal angioplasty of arteriovenous dialysis fistula of left upper limb using fluoroscopic guidance with contrast"	"1853671000000101"	"3451771000000114"	32
"15285271000006110"	15	"^ESCT1528527"	NA	"fluoroscopy guided pta (percutaneous transluminal angioplasty) of arteriovenous dialysis fistula of right upper limb with contrast"	"1853681000000104"	"3451791000000113"	32
"15305441000006110"	2722	"^ESCT1530544"	NA	"acute kidney injury"	"14669001"	"5181272017"	32
"15321281000006111"	1600	"^ESCT1532128"	NA	"at increased risk of chronic kidney disease"	"698463001"	"5147969014"	32
"15420441000006116"	480	"^ESCT1542044"	NA	"post-renal acute kidney injury"	"1293198008"	"5277853012"	32
"15420461000006117"	22	"^ESCT1542046"	NA	"post-renal aki (acute kidney injury)"	"1293198008"	"5277863016"	32
"15420481000006110"	1	"^ESCT1542048"	NA	"intra-renal acute kidney injury"	"1293200002"	"5277886011"	31
"15421331000006112"	1	"^ESCT1542133"	NA	"biopsy of transplanted kidney"	"1293269004"	"5278250016"	31
"15492541000006114"	4	"^ESCT1549254"	NA	"live donor allotransplant kidney"	"286626001"	"5290679013"	31
"15502901000006111"	9	"^ESCT1550290"	NA	"dialysis system"	"1231460007"	"5305584014"	31
"15504281000006119"	204	"^ESCT1550428"	NA	"history of acute kidney injury"	"137971000119104"	"5266601014"	32
