"medcode"	"readcode"	"clinicalevents"	"immunisationevents"	"referralevents"	"testevents"	"term"	"databaserelease"
"5522"	"L3z..00"	2717	0	256	0	"complications of labour and delivery nos"	"February 2009"
"25238"	"ZRBY.11"	7754	0	4	0	"epds - edinburgh postnatal depression scale"	"February 2009"
"40702"	"Z243600"	9	0	0	0	"slow progress in first stage of labour"	"February 2009"
"97741"	"L461000"	5	0	0	0	"cracked nipple in pregnancy/puerperium/lactation unspecified"	"October 2009"
"109043"	"9NFV.00"	176	0	0	0	"health visitor antenatal visit"	"January 2015"
"47928"	"L280200"	7	0	0	0	"oligohydramnios with antenatal problem"	"February 2009"
"103319"	"Lyu4.00"	9	0	0	0	"[x]complications of labour and delivery"	"November 2011"
"115705"	"L242200"	1	0	0	0	"uterine operation scar in pregnancy/childb/puerp + a/n prob"	"July 2021"
"67035"	"L123200"	3	0	0	0	"transient hypertension of pregnancy - deliv with p/n comp"	"February 2009"
"105694"	"ZVu2300"	2	0	0	0	"[x]supervision of other normal pregnancy"	"January 2013"
"37267"	"L301400"	7	0	0	0	"obstructed labour due to generally contracted pelvis"	"February 2009"
"116023"	"L03y700"	1	0	0	0	"angular pregnancy"	"March 2022"
"53097"	"Z22C313"	43	0	1	0	"duration of pregnancy"	"February 2009"
"61611"	"7F1A400"	10	0	0	0	"trial of labour nec"	"February 2009"
"64125"	"L09yz00"	14	0	0	0	"other specified complication nos follow abortive pregnancy"	"February 2009"
"112999"	"Q014z00"	5	0	0	0	"fetus or neonate affected by ectopic pregnancy nos"	"October 2018"
"50571"	"L090100"	9	0	0	0	"parametritis following abortive pregnancy"	"February 2009"
"22261"	"Z241100"	4339	0	1	0	"onset of labour induced"	"February 2009"
"49294"	"L26..00"	19	0	0	0	"other fetal and placental problems"	"February 2009"
"57640"	"L242z00"	2	0	0	0	"uterine operation scar in pregnancy/childbirth/puerp nos"	"February 2009"
"2924"	"7E06600"	12558	0	996	1	"hysterotomy and termination of pregnancy"	"February 2009"
"27952"	"ZV13900"	51	0	3	0	"[v]ph comp of pregnancy, childbirth and the puerperium"	"February 2009"
"58156"	"L03y.00"	70	0	0	0	"other ectopic pregnancy"	"February 2009"
"59681"	"L41z511"	48	0	0	0	"gestational phlebitis nos"	"February 2009"
"53141"	"L241.00"	62	0	1	0	"tumour of uterine body in pregnancy/childbirth/puerperium"	"February 2009"
"55730"	"ZV22.11"	71	0	0	0	"[v]supervision of normal pregnancy"	"February 2009"
"86021"	"7F24.00"	31	0	0	0	"other obstetric operations"	"February 2009"
"50555"	"Q012.00"	33	0	0	0	"fetus or neonate affected by maternal oligohydramnios"	"February 2009"
"5709"	"62...13"	97556	0	18874	0	"pregnancy care"	"February 2009"
"35928"	"L463000"	7	0	0	0	"other breast disorder in pregnancy/puerperium/lact unspec"	"February 2009"
"112099"	"L091000"	2	0	0	0	"afibrinogenaemia following abortive pregnancy"	"September 2017"
"14789"	"Q030.11"	1282	0	62	0	"fetus affected by breech delivery"	"February 2009"
"100104"	"95B..00"	286	0	0	0	"health in pregnancy grant claim form issued"	"July 2010"
"167"	"7F19.00"	1394547	0	32746	18	"normal delivery"	"February 2009"
"65900"	"Z243300"	3	0	0	0	"progress of labour - first stage"	"February 2009"
"85992"	"7F27.00"	198	0	8	6	"non routine obstetric scan for fetal observations"	"February 2009"
"72883"	"Lyu2100"	16	0	0	0	"[x]other vomiting complicating pregnancy"	"February 2009"
"22929"	"8H3C.00"	9645	0	652	0	"non-urgent obstetric admission"	"February 2009"
"96745"	"L35y100"	2	0	0	0	"other obstetric trauma - delivered"	"April 2009"
"59588"	"L411500"	24	0	2	0	"genital varices in pregnancy"	"February 2009"
"51848"	"L46y.11"	66	0	4	0	"galactocele - obstetric"	"February 2009"
"105146"	"7F2Ay11"	7	0	0	0	"other specified obstetric doppler ultrasound"	"November 2012"
"32997"	"6321.00"	806	0	0	0	"1st stage of labour length"	"February 2009"
"5721"	"L166600"	579	0	5	2	"urinary tract infection following delivery"	"February 2009"
"114162"	"Lyu3E00"	1	0	0	0	"[x]other antepartum haemorrhage"	"August 2019"
"29071"	"7L16000"	1389	0	8	0	"intravenous induction of labour"	"February 2009"
"24046"	"L420.00"	126	0	9	1	"puerperal pyrexia of unknown origin"	"February 2009"
"67863"	"Z22B.00"	6	0	1	0	"observation of quantity of pregnancy"	"February 2009"
"34411"	"Z254300"	746	0	0	0	"delivered by mid-cavity forceps delivery"	"February 2009"
"23485"	"L17..00"	37	0	5	0	"infective/parasitic disease in preg/childbirth/puerperium"	"February 2009"
"9546"	"623..00"	188134	0	897	0	"a/n care: obstetric risk"	"February 2009"
"12890"	"Z227.00"	7649	0	534	0	"confirmation of pregnancy"	"February 2009"
"54596"	"L140200"	13	0	0	0	"false labour at or after 37 completed weeks of gestation"	"February 2009"
"54763"	"L40z000"	2	0	0	0	"major puerperal infection nos, unspecified"	"February 2009"
"37735"	"L362000"	471	0	4	0	"secondary postpartum haemorrhage unspecified"	"February 2009"
"47080"	"L162.00"	34	0	2	0	"unspecified renal disease in pregnancy"	"February 2009"
"100670"	"L181100"	9	0	0	0	"thyroid dysfunction during pregnancy - baby delivered"	"September 2010"
"93329"	"Q007400"	1	0	0	0	"fetus/neonate affected-placental/breast transfer anti-infect"	"February 2009"
"3191"	"L16y500"	10799	0	690	18	"abdominal pain in pregnancy"	"February 2009"
"33708"	"L182100"	226	0	0	0	"anaemia during pregnancy - baby delivered"	"February 2009"
"27740"	"L16..00"	181	0	6	0	"other pregnancy complication nec"	"February 2009"
"48230"	"Z254800"	65	0	0	0	"deliveries by spontaneous breech delivery"	"February 2009"
"36137"	"L142z00"	91	0	1	0	"early onset of delivery nos"	"February 2009"
"67698"	"L150000"	1	0	2	0	"post-term pregnancy unspecified"	"February 2009"
"42101"	"L140z00"	40	0	0	0	"threatened premature labour nos"	"February 2009"
"69458"	"L354.00"	31	0	2	0	"obstetric high vaginal laceration"	"February 2009"
"33352"	"L352.00"	27	0	0	0	"obstetric inversion of uterus"	"February 2009"
"9556"	"K310.11"	6339	0	415	0	"abscess, breast, non puerperal"	"February 2009"
"10596"	"K310.12"	5733	0	151	0	"mastitis - non puerperal"	"February 2009"
"32877"	"L350.00"	98	0	1	0	"ruptured uterus before labour"	"February 2009"
"6560"	"L416.00"	2914	0	18	0	"haemorrhoids in pregnancy and the puerperium"	"February 2009"
"98133"	"9Ea0.00"	4	0	0	0	"risk life pregnant woman greater than if pregnancy terminatd"	"December 2009"
"36000"	"9N1y400"	1188	0	1	0	"seen in postnatal clinic"	"February 2009"
"73560"	"L394100"	0	0	0	0	"other complications of obstetric procedures - delivered"	"February 2009"
"54668"	"ZV24y00"	46	0	1	0	"[v]other specified postpartum care and examination"	"February 2009"
"63648"	"Q021000"	12	0	1	0	"fetus/neonate affected by antepartum haemorrhage unspecified"	"February 2009"
"44404"	"L43z400"	14	0	3	0	"obstetric pulmonary embolism nos with postnatal complication"	"February 2009"
"20165"	"L363.00"	41	0	1	0	"postpartum coagulation defects"	"February 2009"
"96742"	"Q007300"	1	0	0	0	"fetus/neonate affected-placenta/breast transfer hallucinogen"	"April 2009"
"59639"	"Z256500"	5	0	0	0	"delayed expulsion of placenta"	"February 2009"
"106286"	"L356100"	4	0	0	0	"obstetric damage to pelvic joints and ligaments - delivered"	"June 2013"
"59941"	"L142000"	63	0	0	0	"early onset of delivery unspecified"	"February 2009"
"70006"	"L110100"	15	0	0	0	"placenta praevia without haemorrhage - delivered"	"February 2009"
"6298"	"ZV28.00"	9899	0	1039	421	"[v]antenatal screening"	"February 2009"
"32950"	"L03y100"	80	0	1	0	"cornual pregnancy"	"February 2009"
"105006"	"Q48G.00"	9	0	0	0	"complication termination pregnancy affecting fetus newborn"	"September 2012"
"54690"	"L250400"	11	0	0	0	"maternal care for cns malformation in fetus"	"February 2009"
"32590"	"Z258.00"	262	0	1	0	"delivery problem"	"February 2009"
"21438"	"7E08411"	1523	0	20	0	"vacuum termination of pregnancy"	"February 2009"
"20738"	"7F19000"	590	0	2	0	"manually assisted vaginal delivery"	"February 2009"
"30970"	"Q44B.00"	161	0	0	0	"syndrome of infant of mother with gestational diabetes"	"February 2009"
"35912"	"ZV22200"	1056	0	50	0	"[v]pregnancy confirmed"	"February 2009"
"97907"	"L29..00"	11	0	0	0	"other problems affecting labour"	"October 2009"
"99980"	"L168300"	1	0	0	0	"fatigue during pregnancy - not delivered"	"June 2010"
"107708"	"L415100"	1	0	0	0	"other phlebitis/thrombosis in pregnancy/puerperium - deliv"	"February 2014"
"50924"	"L340200"	8	0	0	0	"first degree perineal tear during delivery with p/n problem"	"February 2009"
"34628"	"7F16600"	100	0	2	0	"failed forceps delivery"	"February 2009"
"819"	"L30..00"	159	0	10	0	"obstructed labour"	"February 2009"
"45032"	"62O..00"	11455	0	2	0	"misc. antenatal data"	"February 2009"
"49789"	"L240.12"	43	0	4	0	"double uterus in pregnancy, childbirth and the puerperium"	"February 2009"
"24447"	"7F25.13"	61	0	2	0	"monitoring during labour"	"February 2009"
"29593"	"6223.00"	9899	0	48	0	"antenatal care: 3rd pregnancy"	"February 2009"
"23800"	"7F23.11"	438	0	2	0	"immediate repair of obstetric tear"	"February 2009"
"11268"	"7F23.12"	1115	0	25	0	"immediate suture of obstetric laceration"	"February 2009"
"49407"	"L2B..00"	40	0	6	0	"low weight gain in pregnancy"	"February 2009"
"94129"	"Z263600"	1	0	0	0	"one placental membrane present"	"February 2009"
"43959"	"633Z.00"	784	0	0	0	"outcome of delivery nos"	"February 2009"
"56217"	"L416000"	35	0	0	0	"haemorrhoids in pregnancy and the puerperium unspecified"	"February 2009"
"97367"	"L43z100"	3	0	0	0	"obstetric pulmonary embolism nos - delivered"	"August 2009"
"52583"	"L168.00"	177	0	2	0	"fatigue during pregnancy"	"February 2009"
"112106"	"L093100"	1	0	0	0	"acute renal failure following abortive pregnancy"	"September 2017"
"73331"	"Z246900"	3	0	0	0	"duration of second stage of labour"	"February 2009"
"70615"	"L345z00"	8	0	0	0	"vulval and perineal haematoma during delivery nos"	"February 2009"
"66496"	"L222200"	10	0	0	0	"breech presentation with antenatal problem"	"February 2009"
"112122"	"L170300"	3	0	0	0	"maternal syphilis during pregnancy - baby not yet delivered"	"September 2017"
"39117"	"L126500"	795	0	0	0	"eclampsia in pregnancy"	"February 2009"
"60953"	"Z253211"	46	0	0	0	"precipitate delivery"	"February 2009"
"53572"	"L3y..00"	33	0	3	0	"other specified complications of labour or delivery"	"February 2009"
"863"	"L398200"	36582	0	1682	0	"caesarean section - pregnancy at term"	"February 2009"
"113350"	"Q022100"	2	0	0	0	"fetus or neonate affected by placental infarction"	"February 2019"
"90776"	"62a..11"	406	0	0	0	"review of pregnancy"	"February 2009"
"444"	"8HT9.00"	50551	0	94738	0	"referral to antenatal clinic"	"February 2009"
"99467"	"4443.00"	0	0	0	12	"placental lactogen - hpl"	"May 2010"
"99154"	"L410000"	3	0	0	0	"varicose veins of legs in pregnancy/puerperium unspecified"	"April 2010"
"9668"	"7F12100"	10146	0	8	0	"elective lower uterine segment caesarean delivery"	"February 2009"
"100563"	"L302000"	2	0	0	0	"obstructed labour caused by pelvic soft tissues unspecified"	"August 2010"
"99664"	"L267z00"	15	0	0	0	"other placental conditions nos"	"June 2010"
"23548"	"L301.00"	47	0	9	0	"obstructed labour caused by bony pelvis"	"February 2009"
"72195"	"L450400"	4	0	0	0	"obstetric nipple infection with postnatal complication"	"February 2009"
"96724"	"L162100"	1	0	0	0	"unspecified renal disease in pregnancy - delivered"	"April 2009"
"33441"	"L511.00"	64	0	3	0	"maternal care for viable fetus in abdominal pregnancy"	"February 2009"
"103255"	"L45yz00"	2	0	0	0	"other obstetric breast infection nos"	"October 2011"
"104746"	"L302z00"	1	0	0	0	"obstructed labour caused by pelvic soft tissues nos"	"August 2012"
"101260"	"L10z100"	4	0	0	0	"early pregnancy haemorrhage nos - delivered"	"January 2011"
"9791"	"Z257.15"	44986	0	1	0	"nd - normal delivery"	"February 2009"
"29685"	"5843.00"	53	0	18	680	"u-s obstetric scan abnormal"	"February 2009"
"35859"	"67A5.00"	2386	0	3	0	"pregnancy alcohol advice"	"February 2009"
"47786"	"Z262J11"	12	0	0	0	"placental infection"	"February 2009"
"38556"	"67A7.00"	208	0	1	0	"pregnancy dental advice"	"February 2009"
"106957"	"9Nif.00"	107	0	0	0	"did not attend pertussis vaccination in pregnancy"	"September 2013"
"24603"	"L10y.00"	956	0	23	0	"other haemorrhage in early pregnancy"	"February 2009"
"9625"	"L263300"	53	0	2	0	"labour and delivery complicated by fetal heart rate anomaly"	"February 2009"
"112103"	"L092400"	1	0	0	0	"periurethral tissue damage following abortive pregnancy"	"September 2017"
"73983"	"L380.00"	4	0	0	0	"obstetric anaesthesia with pulmonary complications"	"February 2009"
"47608"	"L177.00"	45	0	0	0	"infections of bladder in pregnancy"	"February 2009"
"28861"	"L398500"	22	0	0	0	"delivery by caesarean hysterectomy"	"February 2009"
"42598"	"L175.00"	174	0	0	0	"maternal rubella in pregnancy, childbirth and the puerperium"	"February 2009"
"37878"	"Z254E11"	150	0	0	0	"multiple birth delivery"	"February 2009"
"116778"	"Lyu4B00"	1	0	0	0	"[x]other obstetric injury to pelvic organs"	"September 2025"
"63751"	"L16A300"	16	0	0	0	"glycosuria during pregnancy - not delivered"	"February 2009"
"15418"	"L166300"	327	0	20	2	"genitourinary tract infection in pregnancy - not delivered"	"February 2009"
"72437"	"L248z00"	7	0	0	0	"vulval abnormality in pregnancy/childbirth/puerperium nos"	"February 2009"
"45912"	"7F24y00"	16	0	0	0	"other specified other obstetric operation"	"February 2009"
"112772"	"L162z00"	3	0	0	0	"unspecified renal disease in pregnancy nos"	"July 2018"
"101272"	"L462300"	2	0	0	0	"breast engorgement in pregnancy/puerperium/lact + a/n comp"	"January 2011"
"49733"	"L388.00"	5	0	0	0	"cardiac comps of anaesthesia during labour and delivery"	"February 2009"
"36655"	"Z245.00"	158	0	0	0	"observation of blood loss in labour"	"February 2009"
"99170"	"Z243.00"	4	0	0	0	"observation of first stage of labour"	"April 2010"
"115247"	"Z239600"	1	0	0	0	"segments of uterus distinguishable in labour"	"November 2020"
"25112"	"Z241.00"	52	0	0	0	"labour established"	"February 2009"
"42226"	"Q017200"	65	0	0	0	"fetus or neonate affected by external version before labour"	"February 2009"
"34253"	"67C..00"	5365	0	9	0	"postnatal support group"	"February 2009"
"15480"	"14Y3.00"	104789	0	6	0	"born by normal vaginal delivery"	"February 2009"
"98059"	"Lyu5400"	4	0	0	0	"[x]other manipulation-assisted delivery"	"November 2009"
"56915"	"Z249.00"	42	0	0	0	"labour problem"	"February 2009"
"69072"	"L262200"	2	0	0	0	"other blood-group isoimmunisation with antenatal problem"	"February 2009"
"104807"	"L361000"	8	0	0	0	"other immediate postpartum haemorrhage unspecified"	"August 2012"
"73111"	"L270000"	22	0	0	0	"polyhydramnios unspecified"	"February 2009"
"92362"	"L240z00"	6	0	0	0	"congenital abnormality uterus in pregnancy/childb/puerp nos"	"February 2009"
"54938"	"L162000"	2	0	0	0	"unspecified renal disease in pregnancy unspecified"	"February 2009"
"95875"	"7F27z00"	10	0	0	0	"non routine obstetric scan for fetal observations nos"	"February 2009"
"63362"	"L091100"	3	0	0	0	"defibrination syndrome following abortive pregnancy"	"February 2009"
"70607"	"7F23300"	10	0	0	0	"immediate repair of minor obstetric laceration"	"February 2009"
"5778"	"67A..00"	43333	0	1686	1	"pregnancy advice"	"February 2009"
"62656"	"Z255400"	1	0	1	0	"rapid second stage of labour"	"February 2009"
"64298"	"L141100"	40	0	0	0	"other threatened labour - not delivered"	"February 2009"
"73311"	"L41z.00"	10	0	0	0	"venous complications of pregnancy and puerperium nos"	"February 2009"
"24655"	"8H27.00"	9756	0	1710	0	"admit obstetric emergency"	"February 2009"
"106067"	"L246000"	5	0	1	0	"other cervical abnormality affecting obstetric care"	"May 2013"
"4094"	"L321100"	28	0	2	0	"unspecified prolonged labour - delivered"	"February 2009"
"114059"	"L35y000"	1	0	0	0	"other obstetric trauma unspecified"	"August 2019"
"61226"	"ZV27y00"	14	0	0	0	"[v]other specified outcome of delivery"	"February 2009"
"53094"	"7F25y00"	32	0	0	1	"other specified obstetric monitoring"	"February 2009"
"59313"	"Z22BA00"	8	0	0	0	"contin pregnancy after intrauterine death of sibling fetus"	"February 2009"
"113063"	"Z255311"	1	0	0	0	"progess of delivery"	"November 2018"
"108033"	"Lyu3D00"	2	0	0	0	"[x]other premature separation of placenta"	"May 2014"
"94396"	"L30zz00"	12	0	0	0	"obstructed labour nos"	"February 2009"
"8446"	"L180811"	54271	0	149	13	"gestational diabetes mellitus"	"February 2009"
"31583"	"L280.00"	943	0	4	0	"oligohydramnios"	"February 2009"
"69722"	"ZV23z00"	15	0	1	0	"[v]unspecified high-risk pregnancy"	"February 2009"
"34639"	"L180100"	82	0	0	0	"diabetes mellitus during pregnancy - baby delivered"	"February 2009"
"105276"	"7F14000"	4	0	0	0	"breech extraction delivery with version"	"December 2012"
"103890"	"1514000"	9467	0	0	0	"estimated date of delivery from last period"	"March 2012"
"43754"	"L18z.00"	8	0	0	0	"medical condition nos in pregnancy/childbirth/puerperium"	"February 2009"
"114562"	"L115000"	1	0	0	0	"antepartum haemorrhage with uterine leiomyoma unspecified"	"December 2019"
"72298"	"L355.00"	10	0	1	0	"other obstetric pelvic organ damage"	"February 2009"
"101229"	"Z255A00"	1	0	0	0	"observation of delivery push in labour"	"December 2010"
"99518"	"L50..00"	2	0	0	0	"maternal care for compound presentation"	"May 2010"
"34081"	"L280z00"	23	0	0	0	"oligohydramnios nos"	"February 2009"
"108202"	"7M0c200"	1	0	0	0	"delivery fraction radiotherapy superficial orthovoltage mach"	"June 2014"
"50675"	"L395100"	1912	0	0	0	"forceps delivery - delivered"	"February 2009"
"42614"	"Z22..00"	433	0	10	1	"pregnancy observations"	"February 2009"
"14083"	"62GZ.00"	26	0	23	3558	"antenatal ultrasound scan nos"	"February 2009"
"57236"	"L400200"	5	0	0	0	"puerperal endometritis with postnatal complication"	"February 2009"
"30948"	"L150100"	208	0	13	0	"post-term pregnancy - delivered"	"February 2009"
"53490"	"L178.00"	10	0	0	0	"infections of urethra in pregnancy"	"February 2009"
"44472"	"L39y.00"	17	0	0	0	"other complications of labour and delivery"	"February 2009"
"44872"	"L354100"	11	0	0	0	"obstetric high vaginal laceration - delivered"	"February 2009"
"13419"	"62L..00"	9283	0	447	28554	"antenatal blood group screen"	"February 2009"
"42120"	"L2A0.00"	20	0	1	0	"abnormal haematologic find on antenatal screening of mother"	"February 2009"
"105323"	"7M0c000"	2	0	0	0	"delivery fraction complex radiotherapy megavoltage machine"	"December 2012"
"9754"	"Z22A400"	6273	0	416	2	"early stage of pregnancy"	"February 2009"
"43344"	"ZV61800"	15	0	0	0	"[v]illegitimate pregnancy"	"February 2009"
"73028"	"L357100"	6	0	0	0	"obstetric pelvic haematoma - delivered"	"February 2009"
"67572"	"Q031000"	1	0	0	0	"fetus/neonate affected by mat bony pelvis abn in labour/del"	"February 2009"
"40080"	"7F11y00"	51	0	0	0	"other specified other induction of labour"	"February 2009"
"49777"	"ZV23700"	8	0	0	0	"[v]supervision of very young primigravida"	"February 2009"
"115819"	"Z255712"	1	0	0	0	"no progress in second stage of labour"	"October 2021"
"48742"	"Z254C00"	20	0	0	0	"face delivery"	"February 2009"
"33884"	"L213000"	44	0	0	0	"multiple delivery, all spontaneous"	"February 2009"
"31743"	"L200.00"	2898	0	0	0	"normal delivery but ante- or post- natal conditions present"	"February 2009"
"7781"	"L403.00"	33	0	0	0	"puerperal septicaemia"	"February 2009"
"41483"	"L401.00"	37	0	0	0	"puerperal salpingitis"	"February 2009"
"46527"	"Z221.00"	311	0	4	0	"primigravida"	"February 2009"
"14892"	"7F17z00"	5995	0	303	0	"vacuum delivery nos"	"February 2009"
"64464"	"7F15z00"	50	0	0	0	"other breech delivery nos"	"February 2009"
"114018"	"L393z00"	1	0	0	0	"post-delivery acute renal failure nos"	"July 2019"
"98057"	"L248000"	1	0	0	0	"vulval abnormality affecting obstetric care"	"November 2009"
"107198"	"L292000"	2	0	0	0	"unspecified maternal pyrexia during labour, unspecified"	"November 2013"
"13163"	"62B..00"	513709	0	2789	0	"delivery booking place"	"February 2009"
"93914"	"Z262500"	6	0	0	0	"observation of completeness of placenta"	"February 2009"
"67737"	"Z262L00"	5	0	0	0	"placenta oedematous"	"February 2009"
"11989"	"8HHV.00"	8409	0	11807	0	"referral for termination of pregnancy"	"February 2009"
"13416"	"62M..00"	125	0	7	4062	"antenatal sickle cell screen"	"February 2009"
"94405"	"L413100"	7	0	0	0	"antenatal deep vein thrombosis - delivered"	"February 2009"
"105419"	"7F17000"	4	0	0	0	"high vacuum delivery"	"December 2012"
"36959"	"L391.00"	24	0	1	0	"obstetric shock"	"February 2009"
"112133"	"L172z00"	3	0	0	0	"other mat. venereal dis. in pregnancy/childbirth/puerp. nos"	"September 2017"
"50512"	"L031z00"	108	0	2	0	"tubal pregnancy nos"	"February 2009"
"88593"	"BBR6.00"	14	0	0	0	"[m]placental site trophoblastic tumour"	"February 2009"
"36478"	"L442000"	81	0	1	0	"obstetric perineal wound disruption unspecified"	"February 2009"
"107142"	"L267400"	2	0	0	0	"malformation of placenta"	"October 2013"
"69788"	"L260200"	3	0	0	0	"fetal-maternal haemorrhage with antenatal problem"	"February 2009"
"110594"	"57...1F"	0	0	0	1	"placenta isotope study"	"February 2016"
"49573"	"L40zz00"	15	0	0	0	"major puerperal infection nos"	"February 2009"
"8879"	"1514.12"	113275	0	140	184	"estimated date of delivery"	"February 2009"
"46297"	"Z246311"	77	0	0	0	"onset of labour pains"	"February 2009"
"49502"	"L228.00"	17	0	0	0	"multiple pregnancy with malpresentation"	"February 2009"
"50058"	"13SZ.00"	158	0	0	0	"pregnancy benefit nos"	"February 2009"
"52726"	"Q031500"	8	0	0	0	"fetus/neonate affected by face presentation during labour/de"	"February 2009"
"69011"	"L132000"	7	0	0	0	"late pregnancy vomiting unspecified"	"February 2009"
"54311"	"Q02..00"	6	0	0	0	"fetus/neonate affected by complic of placenta/cord/membrane"	"February 2009"
"105033"	"Z262111"	2	0	0	0	"observation of size of placenta"	"October 2012"
"10185"	"L13..00"	13840	0	202	0	"excessive pregnancy vomiting"	"February 2009"
"54681"	"L189.00"	14	0	0	0	"dis resp syst comp pregnancy, childbirth & puerperium"	"February 2009"
"115793"	"L392300"	1	0	0	0	"maternal hypotension syndrome with antenatal problem"	"October 2021"
"54082"	"L169300"	2	0	1	0	"herpes gestationis - not delivered"	"February 2009"
"10184"	"67A3.00"	4808	0	20	0	"pregnancy smoking advice"	"February 2009"
"112569"	"L17z000"	1	0	0	0	"mat infect/parasitic dis nos - pregnancy/puerperium unspec"	"April 2018"
"99365"	"L460z00"	15	0	0	0	"retracted nipple in pregnancy/puerperium/lactation nos"	"May 2010"
"111793"	"633B.00"	25	0	0	0	"antepartum stillbirth"	"April 2017"
"17911"	"L416.11"	5142	0	55	0	"piles - obstetric"	"February 2009"
"43416"	"6B23.00"	19	0	0	0	"sure start postnatal visit"	"February 2009"
"71745"	"L35z100"	3	0	0	0	"obstetric trauma nos - delivered"	"February 2009"
"109479"	"633D.00"	2	0	0	0	"order of birth at delivery"	"April 2015"
"115700"	"L451300"	1	0	0	0	"obstetric breast abscess with antenatal complication"	"July 2021"
"73734"	"ZVu2900"	69	0	2	2	"[x]other antenatal screening"	"February 2009"
"50061"	"L131.00"	361	0	7	0	"hyperemesis gravidarum with metabolic disturbance"	"February 2009"
"30944"	"L46..00"	213	0	2	0	"obstetric breast and lactation disorders nos"	"February 2009"
"13975"	"584F.00"	193	0	52	837	"antenatal scan unable to confirm pregnancy"	"February 2009"
"56830"	"L370.00"	116	0	0	0	"retained placenta with no haemorrhage"	"February 2009"
"112116"	"L096700"	1	0	0	0	"soap embolism following abortive pregnancy"	"September 2017"
"60179"	"J004500"	18	0	1	0	"postnatal enamel hypoplasia"	"February 2009"
"64649"	"L175100"	8	0	0	0	"maternal rubella during pregnancy - baby delivered"	"February 2009"
"112477"	"L461300"	2	0	0	0	"cracked nipple in pregnancy/puerperium/lactation + a/n comp"	"January 2018"
"97349"	"L121300"	2	0	0	0	"renal hypertension in preg/childbirth/puerp - not delivered"	"August 2009"
"115971"	"L173z00"	1	0	0	0	"maternal tuberculosis in pregnancy/childbirth/puerperium nos"	"February 2022"
"46502"	"Q21..12"	38	0	0	0	"labour fetal anoxia"	"February 2009"
"101518"	"L132z00"	5	0	0	0	"late pregnancy vomiting nos"	"January 2011"
"71730"	"L123300"	14	0	0	0	"transient hypertension of pregnancy - not delivered"	"February 2009"
"31162"	"L165.00"	303	0	2	0	"asymptomatic bacteriuria in pregnancy"	"February 2009"
"60333"	"L301500"	2	0	1	0	"obstructed labour due to pelvic inlet contraction"	"February 2009"
"19800"	"584..00"	630	0	855	85947	"ultrasound in obstetric diagn."	"February 2009"
"52048"	"Z22AB11"	74	0	5	0	"accidental pregnancy"	"February 2009"
"4723"	"L112.11"	192	0	30	0	"ablatio placentae"	"February 2009"
"29885"	"L3...00"	1238	0	12	0	"complications occurring during labour and delivery"	"February 2009"
"14727"	"14Y1.00"	17541	0	1	0	"born by forceps delivery"	"February 2009"
"15675"	"14Y5.00"	11563	0	1	0	"born by ventouse delivery"	"February 2009"
"113511"	"L440400"	1	0	0	0	"puerperal cerebrovascular disorder with postnatal comp"	"April 2019"
"62358"	"L167000"	3	0	0	0	"liver disorder in pregnancy unspecified"	"February 2009"
"28611"	"L461.00"	601	0	0	0	"cracked nipple in pregnancy, the puerperium or lactation"	"February 2009"
"61144"	"L463.00"	26	0	0	0	"other breast disorder in pregnancy/puerperium/lactation"	"February 2009"
"85226"	"Lyu4000"	14	0	0	0	"[x]other failed induction of labour"	"February 2009"
"95107"	"L312200"	0	0	0	0	"other uterine inertia with antenatal problem"	"February 2009"
"720"	"L398.00"	213873	0	1566	6	"caesarean delivery"	"February 2009"
"62012"	"7F2z.00"	13	0	0	0	"other obstetric operations nos"	"February 2009"
"56420"	"L39B.00"	9	0	1	0	"death from sequelae of direct obstetric causes"	"February 2009"
"60870"	"938Z.00"	13	0	0	0	"obstetric coop card nos"	"February 2009"
"32991"	"62C1.00"	2118	0	0	0	"short stay delivery booking"	"February 2009"
"11294"	"L270.00"	1349	0	15	0	"polyhydramnios"	"February 2009"
"73646"	"L27z.00"	40	0	5	0	"polyhydramnios nos"	"February 2009"
"111755"	"62X6.00"	1	0	0	0	"gestation less than 28 weeks"	"April 2017"
"688"	"7F17.11"	28750	0	152	0	"ventouse delivery"	"February 2009"
"70342"	"L123400"	25	0	0	0	"transient hypertension of pregnancy + postnatal complication"	"February 2009"
"463"	"L222.12"	19667	0	496	0	"breech delivery"	"February 2009"
"99422"	"L187000"	5	0	0	0	"orthopaedic disorder - unsp whether in pregnancy/puerperium"	"May 2010"
"103677"	"Eu32B00"	133	0	10	0	"[x]antenatal depression"	"February 2012"
"62316"	"L51..00"	42	0	2	0	"maternal care for other known or suspected fetal problems"	"February 2009"
"107153"	"Q007x00"	1	0	0	0	"fetus/neonate affected - placental/breast transfer toxic nec"	"October 2013"
"38771"	"Lyu2200"	87	0	17	1	"[x]other venous complications in pregnancy"	"February 2009"
"116431"	"Lyu4J00"	1	0	0	0	"[x]other complications of obstetric surgery and procedures"	"November 2023"
"15634"	"L166z00"	643	0	5	1	"genitourinary tract infection in pregnancy nos"	"February 2009"
"60398"	"L112z00"	75	0	0	0	"placental abruption nos"	"February 2009"
"6141"	"L396.11"	40096	0	101	0	"ventouse delivery"	"February 2009"
"97719"	"L360200"	2	0	0	0	"third-stage postpartum haemorrhage with postnatal problem"	"October 2009"
