"source_table"	"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"	"medcode"	"readcode"	"clinicalevents"	"immunisationevents"	"referralevents"	"testevents"	"databaserelease"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"insertion of coronary artery stent"	NA	NA	NA	"8942"	"7929400"	"39143"	"0"	"56"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of mammary artery to coronary artery os"	NA	NA	NA	"37719"	"7925y00"	"15"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"rima sequential anastomosis"	NA	NA	NA	"92233"	"7925012"	"3"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of four or more coronary arteries"	NA	NA	NA	"67761"	"7923300"	"26"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified repair of coronary artery"	NA	NA	NA	"69247"	"792By00"	"13"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"coronary artery bypass graft operations"	NA	NA	NA	"737"	"792..11"	"71826"	"0"	"2350"	"26"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement coronary artery nos"	NA	NA	NA	"51515"	"7920z00"	"353"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified revision of bypass for coronary artery"	NA	NA	NA	"97953"	"7924y00"	"2"	"0"	"0"	"0"	"November 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percut transluminal balloon angioplasty one coronary artery"	NA	NA	NA	"18670"	"7928000"	"1926"	"0"	"8"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of implantation of thoracic artery into heart"	NA	NA	NA	"63153"	"7924500"	"1"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of mammary artery to coronary artery"	NA	NA	NA	"37682"	"7925.00"	"187"	"0"	"2"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"os perc translumina balloon angioplast stenting coronary art"	NA	NA	NA	"96537"	"793Gy00"	"21"	"0"	"0"	"0"	"April 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"[v]status following coronary angioplasty nos"	NA	NA	NA	"6980"	"ZV45L00"	"1163"	"0"	"5"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc translum balloon angioplasty insert 1-2 stents cor art"	NA	NA	NA	"85947"	"793G200"	"362"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous coronary intervention"	NA	NA	NA	"105184"	"792E.00"	"28819"	"0"	"8"	"0"	"November 2012"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision open autograft replacement intra-articular ligament"	NA	NA	NA	"112857"	"7K6PH00"	"1"	"0"	"0"	"0"	"September 2018"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal angioplasty of vascular graft"	NA	NA	NA	"66921"	"7A6H400"	"29"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other autograft replacement of coronary artery nos"	NA	NA	NA	"7609"	"7921z00"	"21"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of coronary artery nos"	NA	NA	NA	"19193"	"7923z00"	"8"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"autograft replacement of one coronary artery nec"	NA	NA	NA	"44561"	"7921000"	"100"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"open angioplasty of coronary artery"	NA	NA	NA	"5744"	"7927500"	"6652"	"0"	"79"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"single implantation of mammary artery into coronary artery"	NA	NA	NA	"68139"	"7925400"	"27"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"[v]presence of aortocoronary bypass graft"	NA	NA	NA	"18913"	"ZV45700"	"75"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other bypass of coronary artery nos"	NA	NA	NA	"33471"	"792Dz00"	"1345"	"0"	"3"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"diagnostic transluminal operations on coronary artery"	NA	NA	NA	"34965"	"792A.00"	"174"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other replacement of coronary artery"	NA	NA	NA	"55598"	"792C.00"	"132"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"mechanical complication of coronary bypass"	NA	NA	NA	"69776"	"SP00300"	"14"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"repair of coronary sinus abnormality"	NA	NA	NA	"101639"	"790F300"	"21"	"0"	"0"	"0"	"February 2011"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of two coronary arteries"	NA	NA	NA	"57241"	"7922100"	"30"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"referral to community parkinson disease clin nurse spcialist"	NA	NA	NA	"109107"	"8Hx0.00"	"116"	"0"	"345"	"0"	"January 2015"
"gold_MI"	NA	NA	NA	NA	"acute transmural myocardial infarction of unspecif site"	NA	NA	NA	"29758"	"G30X.00"	"300"	"0"	"5"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"lateral myocardial infarction nos"	NA	NA	NA	"14898"	"G305.00"	"1140"	"0"	"9"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postoperative transmural myocardial infarction anterior wall"	NA	NA	NA	"46112"	"G380.00"	"8"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postoperative subendocardial myocardial infarction"	NA	NA	NA	"41835"	"G384.00"	"42"	"0"	"1"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"old myocardial infarction"	NA	NA	NA	"4017"	"G32..00"	"15026"	"0"	"278"	"13"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"h/o: myocardial infarct >60"	NA	NA	NA	"40399"	"14A4.00"	"3298"	"0"	"4"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"diab mellit insulin-glucose infus acute myocardial infarct"	NA	NA	NA	"61670"	"889A.00"	"11"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postmyocardial infarction syndrome"	NA	NA	NA	"23579"	"G310.00"	"144"	"0"	"4"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"other acute myocardial infarction nos"	NA	NA	NA	"46017"	"G30yz00"	"1783"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"acute myocardial infarction nos"	NA	NA	NA	"14658"	"G30z.00"	"116487"	"0"	"6259"	"5"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"true posterior myocardial infarction"	NA	NA	NA	"63467"	"G306.00"	"83"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"h/o: myocardial infarct <60"	NA	NA	NA	"35674"	"14A3.00"	"4811"	"0"	"4"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"acute myocardial infarction"	NA	NA	NA	"241"	"G30..00"	"319740"	"0"	"10924"	"75"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"subsequent myocardial infarction of other sites"	NA	NA	NA	"72562"	"G353.00"	"12"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postoperative transmural myocardial infarction inferior wall"	NA	NA	NA	"46276"	"G381.00"	"50"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postoperative transmural myocardial infarction unspec site"	NA	NA	NA	"106812"	"G383.00"	"3"	"0"	"0"	"0"	"August 2013"
"gold_MI"	NA	NA	NA	NA	"postoperative myocardial infarction"	NA	NA	NA	"32272"	"G38..00"	"317"	"0"	"7"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"[v]observation for suspected myocardial infarction"	NA	NA	NA	"12541"	"ZV71900"	"255"	"0"	"16"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"certain current complication follow acute myocardial infarct"	NA	NA	NA	"36423"	"G36..00"	"35"	"0"	"1"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"subsequent myocardial infarction"	NA	NA	NA	"18842"	"G35..00"	"505"	"0"	"9"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"other acute myocardial infarction"	NA	NA	NA	"34803"	"G30y.00"	"511"	"0"	"1"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"ecg: myocardial infarct nos"	NA	NA	NA	"59032"	"323Z.00"	"5"	"0"	"3"	"265"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"exception reporting: myocardial infarction quality indicator"	NA	NA	NA	"100437"	"9hM..00"	"103"	"0"	"0"	"0"	"August 2010"
"gold_MI"	NA	NA	NA	NA	"[x]acute transmural myocardial infarction of unspecif site"	NA	NA	NA	"96838"	"Gyu3400"	"4"	"0"	"0"	"0"	"May 2009"
"gold_MI"	NA	NA	NA	NA	"ecg: myocardial infarction"	NA	NA	NA	"7783"	"323..00"	"489"	"0"	"89"	"1473"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"inferior myocardial infarction nos"	NA	NA	NA	"1678"	"G308.00"	"21967"	"0"	"218"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"h/o: myocardial infarction in last year"	NA	NA	NA	"50372"	"14AH.00"	"191"	"0"	"1"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"acute posterolateral myocardial infarction"	NA	NA	NA	"32854"	"G30B.00"	"110"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"subsequent myocardial infarction of unspecified site"	NA	NA	NA	"46166"	"G35X.00"	"25"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"postoperative myocardial infarction, unspecified"	NA	NA	NA	"68748"	"G38z.00"	"24"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"ecg: old myocardial infarction"	NA	NA	NA	"39904"	"3232.00"	"81"	"0"	"10"	"816"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"acute st segment elevation myocardial infarction"	NA	NA	NA	"12229"	"G30X000"	"48800"	"0"	"74"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"healed myocardial infarction"	NA	NA	NA	"16408"	"G32..11"	"451"	"0"	"28"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"personal history of myocardial infarction"	NA	NA	NA	"17464"	"G32..12"	"1460"	"0"	"36"	"3"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"[x]subsequent myocardial infarction of unspecified site"	NA	NA	NA	"99991"	"Gyu3600"	"8"	"0"	"0"	"0"	"June 2010"
"gold_MI"	NA	NA	NA	NA	"silent myocardial infarction"	NA	NA	NA	"17689"	"G30..17"	"711"	"0"	"12"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"heart attack"	NA	NA	NA	"1204"	"G30..14"	"6393"	"0"	"300"	"4"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"mi - acute myocardial infarction"	NA	NA	NA	"1677"	"G30..15"	"121094"	"0"	"1121"	"15"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"cardiac rupture following myocardial infarction (mi)"	NA	NA	NA	"30421"	"G30..13"	"268"	"0"	"5"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"subsequent myocardial infarction of inferior wall"	NA	NA	NA	"38609"	"G351.00"	"96"	"0"	"1"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"subsequent myocardial infarction of anterior wall"	NA	NA	NA	"45809"	"G350.00"	"83"	"0"	"0"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"[x]subsequent myocardial infarction of other sites"	NA	NA	NA	"109035"	"Gyu3500"	"2"	"0"	"0"	"0"	"January 2015"
"gold_MI"	NA	NA	NA	NA	"posterior myocardial infarction nos"	NA	NA	NA	"23892"	"G304.00"	"1375"	"0"	"5"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"history of myocardial infarction"	NA	NA	NA	"100139"	"14AT.00"	"716"	"0"	"30"	"0"	"July 2010"
"gold_MI"	NA	NA	NA	NA	"acute non-st segment elevation myocardial infarction"	NA	NA	NA	"10562"	"G307100"	"114793"	"0"	"193"	"1"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"anterior myocardial infarction nos"	NA	NA	NA	"14897"	"G301z00"	"7391"	"0"	"14"	"0"	"February 2009"
"gold_MI"	NA	NA	NA	NA	"other specified anterior myocardial infarction"	NA	NA	NA	"5387"	"G301.00"	"3300"	"0"	"60"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary thrombosis not resulting in myocardial infarction"	NA	NA	NA	"39449"	"G312.00"	"139"	"0"	"0"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"subendocardial ischaemia"	NA	NA	NA	"39693"	"G31y200"	"161"	"0"	"3"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"other acute and subacute ischaemic heart disease"	NA	NA	NA	"27951"	"G31..00"	"327"	"0"	"5"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"h/o acute coronary syndrome"	NA	NA	NA	"105216"	"14AW.00"	"782"	"0"	"14"	"0"	"November 2012"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"h/o: treatment for ischaemic heart disease"	NA	NA	NA	"45476"	"14AL.00"	"143"	"0"	"1"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary microvascular disease"	NA	NA	NA	"105479"	"G39..00"	"356"	"0"	"2"	"0"	"December 2012"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"cardiovascular disease, unspecified"	NA	NA	NA	"22672"	"G5yX.00"	"2005"	"0"	"16"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary heart disease review"	NA	NA	NA	"10260"	"6A4..00"	"67558"	"0"	"238"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"transient myocardial ischaemia"	NA	NA	NA	"21844"	"G31y300"	"512"	"0"	"5"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary heart disease leaflet given"	NA	NA	NA	"100496"	"8CEJ.00"	"175"	"0"	"0"	"0"	"August 2010"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"admit ischaemic heart disease emergency"	NA	NA	NA	"95550"	"8H2V.00"	"50"	"0"	"7"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"cardiovascular disease annual review"	NA	NA	NA	"48980"	"66f0.00"	"81594"	"0"	"59"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"atherosclerotic heart disease"	NA	NA	NA	"20416"	"G3...12"	"2745"	"0"	"9"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ihd - ischaemic heart disease"	NA	NA	NA	"1792"	"G3...13"	"188673"	"0"	"3301"	"10"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"single coronary vessel disease"	NA	NA	NA	"3999"	"G340000"	"8935"	"0"	"35"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ecg: myocardial ischaemia nos"	NA	NA	NA	"35287"	"322Z.00"	"10"	"0"	"1"	"133"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary heart disease annual review"	NA	NA	NA	"18135"	"6A2..00"	"678580"	"0"	"748"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"[x]cardiovascular disease, unspecified"	NA	NA	NA	"99051"	"Gyu5g00"	"29"	"0"	"0"	"0"	"April 2010"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"arteriosclerotic heart disease"	NA	NA	NA	"24783"	"G3...11"	"1097"	"0"	"1"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"excepted cvd quality indicators: patient unsuitabl"	NA	NA	NA	"97270"	"9hJ0.00"	"7909"	"0"	"0"	"0"	"August 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"double coronary vessel disease"	NA	NA	NA	"5254"	"G340100"	"5543"	"0"	"21"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"cardiac diseases"	NA	NA	NA	"13250"	"G....12"	"875"	"0"	"57"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"h/o: cardiovascular disease"	NA	NA	NA	"10444"	"14A..00"	"13505"	"0"	"26"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ischaemic heart disease"	NA	NA	NA	"240"	"G3...00"	"759312"	"0"	"11647"	"1653"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary heart disease care plan"	NA	NA	NA	"103932"	"8CMP.00"	"14078"	"0"	"1"	"0"	"March 2012"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"other specified chronic ischaemic heart disease"	NA	NA	NA	"34633"	"G34y.00"	"96"	"0"	"3"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"[x]other forms of acute ischaemic heart disease"	NA	NA	NA	"68401"	"Gyu3200"	"16"	"0"	"0"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"other specified ischaemic heart disease"	NA	NA	NA	"22383"	"G3y..00"	"1170"	"0"	"1"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"excepted cvd quality indicators: informed dissent"	NA	NA	NA	"97428"	"9hJ1.00"	"7967"	"0"	"0"	"0"	"August 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"chronic myocardial ischaemia"	NA	NA	NA	"23078"	"G34y100"	"2341"	"0"	"16"	"1"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"other acute and subacute ischaemic heart disease"	NA	NA	NA	"9413"	"G31y.00"	"142"	"0"	"4"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary heart disease medication review"	NA	NA	NA	"11648"	"8B3k.00"	"154322"	"0"	"60"	"4"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"[x]other forms of chronic ischaemic heart disease"	NA	NA	NA	"47637"	"Gyu3300"	"18"	"0"	"0"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ecg: myocardial ischaemia"	NA	NA	NA	"8246"	"322..00"	"787"	"0"	"143"	"2382"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"asymptomatic coronary heart disease"	NA	NA	NA	"18889"	"G34z000"	"1446"	"0"	"8"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"other chronic ischaemic heart disease"	NA	NA	NA	"28138"	"G34..00"	"987"	"0"	"4"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ischaemic cardiomyopathy"	NA	NA	NA	"7320"	"G343.00"	"3843"	"0"	"43"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"silent myocardial ischaemia"	NA	NA	NA	"29421"	"G344.00"	"821"	"0"	"27"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"ecg:shows myocardial ischaemia"	NA	NA	NA	"26973"	"3222.00"	"63"	"0"	"8"	"789"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary artery disease"	NA	NA	NA	"1344"	"G340.12"	"66551"	"0"	"699"	"11"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"thrombosis - coronary"	NA	NA	NA	"13571"	"G30..16"	"548"	"0"	"0"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"coronary thrombosis"	NA	NA	NA	"2491"	"G30..12"	"3767"	"0"	"162"	"1"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"[x]ischaemic heart diseases"	NA	NA	NA	"52517"	"Gyu3.00"	"2887"	"0"	"14"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"acute coronary syndrome"	NA	NA	NA	"11983"	"G311500"	"49600"	"0"	"265"	"0"	"February 2009"
"gold_ischaemic_heart_disease"	NA	NA	NA	NA	"atherosclerotic cardiovascular disease"	NA	NA	NA	"36609"	"G342.00"	"490"	"0"	"1"	"0"	"February 2009"
