ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
2079441000033118		Orgran Gluten-Free  Pasta buckwheat spirals  250 grams							4819

2079541000033117	529611000001109	Orgran gluten free pasta corn spirals (Naturally Good Food Ltd)	Orgran gluten free pasta corn spirals	Not applicable					7169

2079641000033116	873911000001101	Orgran gluten free pasta corn lasagne (Naturally Good Food Ltd)	Orgran gluten free pasta corn lasagne	Not applicable					654

2079741000033113	268811000001100	Orgran gluten free pasta corn spaghetti (Naturally Good Food Ltd)	Orgran gluten free pasta corn spaghetti	Not applicable					757

2079841000033115	557011000001105	Orgran gluten free pasta rice spaghetti (Naturally Good Food Ltd)	Orgran gluten free pasta rice spaghetti	Not applicable					281

2079941000033111		Orgran Gluten-Free  Pasta rice spirals  250 grams							1441

2080041000033110		Orgran Gluten-Free  Ris o' mais lasagne  150 grams							604

2080141000033114	309711000001106	Orgran gluten free pasta ris o'mais spaghetti (Naturally Good Food Ltd)	Orgran gluten free pasta ris o'mais spaghetti	Not applicable					230

2080241000033119	42264111000001103	Orgran gluten free pasta rice & corn spirals (Healthy Food Brands Ltd)	Orgran gluten free pasta rice & corn spirals	Not applicable					2687

2080341000033112		Orgran Gluten-Free  Organic brown rice spirals  250 grams							854

2080441000033118	148711000001101	Orgran gluten free pasta rice & millet spirals (Naturally Good Food Ltd)	Orgran gluten free pasta rice & millet spirals	Not applicable					4783

2080541000033117	40971911000001101	Orgran gluten free pizza & pastry mix (Naturally Good Food Ltd)	Orgran gluten free pizza & pastry mix	Not applicable					3463

2080641000033116		Orgran Gluten-Free  Split pea and soya pasta shells  200 grams							74

2080741000033113		Xptm Tyrosidon  Powder  200 grams							37

2080941000033111	786411000001105	Flexi-T 300 intrauterine contraceptive device (Durbin Plc)	Flexi-T 300 intrauterine contraceptive device						1291

2081041000033118	363811000001101	Carbopad VC dressing 10cm x 10cm (Synergy Health (UK) Ltd)	Carbopad VC dressing 10cm x 10cm						1375

2081141000033119	919411000001105	Carbopad VC dressing 10cm x 20cm (Synergy Health (UK) Ltd)	Carbopad VC dressing 10cm x 20cm						527

2081241000033114		Silgel  Topical cream  							150

2081341000033116	928311000001100	Silgel sheet 10cm x 10cm square (Nagor Ltd)	Silgel sheet 10cm x 10cm square						2211

2081441000033110	308111000001103	Silgel sheet 20cm x 20cm square (Nagor Ltd)	Silgel sheet 20cm x 20cm square						280

2081541000033111	430211000001105	Silgel sheet 40cm x 40cm square (Nagor Ltd)	Silgel sheet 40cm x 40cm square						61

2081641000033112	14211000001103	Silgel sheet 10cm x 5cm rectangular (Nagor Ltd)	Silgel sheet 10cm x 5cm rectangular						1018

2081741000033115	782411000001109	Silgel sheet 15cm x 10cm rectangular (Nagor Ltd)	Silgel sheet 15cm x 10cm rectangular						407

2081841000033113	7111000001101	Silgel sheet 30cm x 5cm rectangular (Nagor Ltd)	Silgel sheet 30cm x 5cm rectangular						307

2081941000033117	338211000001102	Silgel sheet 10cm x 30cm rectangular (Nagor Ltd)	Silgel sheet 10cm x 30cm rectangular						280

2082041000033111	732611000001101	Silgel sheet 5cm diameter shaped (Nagor Ltd)	Silgel sheet 5cm diameter shaped						264

2082141000033110	505911000001109	Silgel sheet 25cm x 15cm shaped (Nagor Ltd)	Silgel sheet 25cm x 15cm shaped						85

2082341000033113	6081511000001104	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe Small Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe						329

2082441000033119	6081011000001107	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe Medium Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe						2175

2082541000033118	6079911000001104	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe Large Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe						1357

2082641000033117	6079511000001106	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe Extra large Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II below knee stocking circular knit standard stock size open toe						1226

2082741000033114	6228711000001102	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe Small Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe						238

2082841000033116	6228111000001103	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe Medium Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe						1448

2082941000033112	6227611000001107	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe Large Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe						1283

2083041000033119	6225111000001108	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe Extra large Suntan (SSL International Plc)	Scholl Softgrip Cotton Rich class II thigh length stocking circular knit standard stock size open toe						529

2083141000033115	35929311000001107	Somatropin (rbe) 1.4mg powder and solvent for solution for injection pre-filled disposable devices	Somatropin (rbe) 1.4mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.400mg	06050100	598

2083241000033110	35929411000001100	Somatropin (rbe) 1.6mg powder and solvent for solution for injection pre-filled disposable devices	Somatropin (rbe) 1.6mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.600mg	06050100	681

2083341000033117	35929111000001105	Somatropin (rbe) 1.2mg powder and solvent for solution for injection pre-filled disposable devices	Somatropin (rbe) 1.2mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.200mg	06050100	655

2083441000033111	35929511000001101	Somatropin (rbe) 1.8mg powder and solvent for solution for injection pre-filled disposable devices	Somatropin (rbe) 1.8mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.800mg	06050100	374

2083541000033112	35930011000001103	Somatropin (rbe) 2mg powder and solvent for solution for injection pre-filled disposable devices	Somatropin (rbe) 2mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	2.000mg	06050100	359

2083641000033113	4941711000001100	Genotropin MiniQuick 1.2mg powder and solvent for solution for injection pre-filled disposable devices (Pfizer Ltd)	Genotropin MiniQuick 1.2mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.200mg		3505

2083741000033116	4950811000001102	Genotropin MiniQuick 1.4mg powder and solvent for solution for injection pre-filled disposable devices (Pfizer Ltd)	Genotropin MiniQuick 1.4mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.400mg		2849

2083841000033114	4951911000001100	Genotropin MiniQuick 1.6mg powder and solvent for solution for injection pre-filled disposable devices (Pfizer Ltd)	Genotropin MiniQuick 1.6mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.600mg		2382

2083941000033118	4955111000001101	Genotropin MiniQuick 1.8mg powder and solvent for solution for injection pre-filled disposable devices (Pfizer Ltd)	Genotropin MiniQuick 1.8mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	1.800mg		1470

2084041000033116	4955711000001100	Genotropin MiniQuick 2mg powder and solvent for solution for injection pre-filled disposable devices (Pfizer Ltd)	Genotropin MiniQuick 2mg powder and solvent for solution for injection pre-filled disposable devices	Powder and solvent for solution for injection	Subcutaneous	Somatropin (rbe)	2.000mg		1492

2084141000033117	42088611000001108	Risedronate sodium 5mg tablets	Risedronate sodium 5mg tablets	Tablet/ Oral Tablet	Oral	Risedronate sodium	5.000mg	06060200	463034

2084241000033112	42088411000001105	Risedronate sodium 30mg tablets	Risedronate sodium 30mg tablets	Tablet/ Oral Tablet	Oral	Risedronate sodium	30.000mg	06060200	22840

2084341000033119	892511000001105	Actonel 5mg tablets (Accord-UK Ltd)	Actonel 5mg tablets	Tablet/ Oral Tablet	Oral	Risedronate sodium	5.000mg		34120

2084441000033113	3778711000001100	Actonel 30mg tablets (Warner Chilcott UK Ltd)	Actonel 30mg tablets	Tablet/ Oral Tablet	Oral	Risedronate sodium	30.000mg		3501

2084541000033114		Acacia  Powder  BP							1

2084641000033110		Acetic Acid (33 per cent)  Liquid  BP							355

2084741000033118	5114211000001108	Alum powder	Alum powder	Not applicable	Route of administration not applicable	Alum	1.000mg/1.000mg	19040000	68

2084941000033115	5145611000001103	Ammonium chloride powder	Ammonium chloride powder	Not applicable	Route of administration not applicable	Ammonium chloride	1.000mg/1.000mg	19040000	4

2085041000033115	5134011000001105	Ammonium bicarbonate powder	Ammonium bicarbonate powder	Not applicable	Route of administration not applicable	Ammonium bicarbonate	1.000mg/1.000mg	19040000	1

2085241000033111	5145711000001107	Aspirin powder	Aspirin powder	Not applicable	Route of administration not applicable	Aspirin	1.000mg/1.000mg	04070100	431

2085341000033118	5146011000001101	Belladonna tincture	Belladonna tincture	Not applicable	Route of administration not applicable	Belladonna herb	300.000microgram/1.000ml	01020000	43

2085441000033112	5144411000001102	Bismuth subcarbonate powder	Bismuth subcarbonate powder	Not applicable	Route of administration not applicable	Bismuth subcarbonate	1.000mg/1.000mg	19040000	6

2085541000033113	5172511000001109	Blackcurrant syrup	Blackcurrant syrup	Not applicable	Route of administration not applicable			09060303	48

2085641000033114	5172711000001104	Calcium carbonate powder	Calcium carbonate powder	Not applicable	Route of administration not applicable	Calcium carbonate	1.000mg/1.000mg	19040000	372

2085741000033117	8174911000001103	Calcium sulfate powder	Calcium sulfate powder	Not applicable	Route of administration not applicable	Calcium sulfate	1.000mg/1.000gram	19040000	26

2085841000033110	5173011000001105	Capsicum tincture	Capsicum tincture	Not applicable	Route of administration not applicable	Capsicum oleoresin	320.000microgram/1.000ml	19060600	270

2085941000033119	5173311000001108	Chalk powder	Chalk powder	Not applicable	Route of administration not applicable	Calcium carbonate	1.000mg/1.000mg	19040000	61

2086041000033112	4316811000001103	Chloral hydrate crystals	Chloral hydrate crystals	Not applicable	Route of administration not applicable	Chloral hydrate	1.000mg/1.000mg	19040000	142

2086141000033111	36090211000001109	Codeine phosphate powder	Codeine phosphate powder	Not applicable	Route of administration not applicable	Codeine phosphate	1.000mg/1.000mg	04070200	171

2086241000033116	5173711000001107	Copper sulfate pentahydrate powder	Copper sulfate pentahydrate powder	Not applicable	Route of administration not applicable	Copper sulfate pentahydrate	1.000mg/1.000mg	19040000	14

2086341000033114	5174111000001108	Eucalyptus oil liquid	Eucalyptus oil liquid	Not applicable	Route of administration not applicable	Eucalyptus oil	1.000ml/1.000ml	19060500	2859

2086441000033115		Caltrate  Tablets  							194

2086541000033119	106511000001103	Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd)	Salamol 100micrograms/dose inhaler CFC free	 Pressurised inhalation	Inhalation	Salbutamol sulfate	100.000microgram/1.000dose		9366400

2086641000033118	42186011000001109	Brinzolamide 10mg/ml eye drops	Brinzolamide 10mg/ml eye drops	Eye drops	Ocular	Brinzolamide	10.000mg/1.000ml	11060000	4336747

2086741000033110	98111000001104	Azopt 10mg/ml eye drops (Novartis Pharmaceuticals UK Ltd)	Azopt 10mg/ml eye drops	Eye drops	Ocular	Brinzolamide	10.000mg/1.000ml		1106987

2086841000033117	3637911000001108	MigraMax oral powder sachets (Zentiva Pharma UK Ltd)	MigraMax oral powder sachets	Powder for oral solution/ Powder	Oral	Aspirin DL-Lysine/ Metoclopramide hydrochloride	900.000mg + 10.000mg		49233

2086941000033113		Levacetylmethadol Hydrochloride  Oral solution  10 mg/ml							1

2087141000033113	414111000001104	Tegaderm Hydrocolloid Thin dressing 10cm x 12cm oval (3M Health Care Ltd)	Tegaderm Hydrocolloid Thin dressing 10cm x 12cm oval						20851

2087241000033118	416611000001103	Tegaderm Hydrocolloid Thin dressing 13cm x 15cm oval (3M Health Care Ltd)	Tegaderm Hydrocolloid Thin dressing 13cm x 15cm oval						1852

2087341000033111	452311000001102	Tegaderm Hydrocolloid Thin dressing 10cm x 10cm square (3M Health Care Ltd)	Tegaderm Hydrocolloid Thin dressing 10cm x 10cm square						4805

2087441000033117		Tegaderm Hydrocolloid Thin  Dressing  15 cm x 15 cm							47

2087541000033116	18811000001105	Tielle Lite dressing 8cm x 15cm rectangular (Systagenix Wound Management Ltd)	Tielle Lite dressing 8cm x 15cm rectangular						3598

2087641000033115	782311000001102	Tielle Lite dressing 8cm x 20cm rectangular (Systagenix Wound Management Ltd)	Tielle Lite dressing 8cm x 20cm rectangular						1260

2087741000033112	372311000001105	Tielle Plus dressing 11cm x 11cm square (Systagenix Wound Management Ltd)	Tielle Plus dressing 11cm x 11cm square						21385

2087841000033119	439611000001101	Tielle Plus dressing 15cm x 15cm square (Systagenix Wound Management Ltd)	Tielle Plus dressing 15cm x 15cm square						9963

2087941000033110	682811000001101	Tielle Plus dressing 15cm x 20cm rectangular (Systagenix Wound Management Ltd)	Tielle Plus dressing 15cm x 20cm rectangular						6786

2088041000033113	450911000001100	Mepilex dressing 10cm x 10cm (Molnlycke Health Care Ltd)	Mepilex dressing 10cm x 10cm						137951

2088141000033112	627211000001105	Mepilex dressing 10cm x 20cm (Molnlycke Health Care Ltd)	Mepilex dressing 10cm x 20cm						28378

2088241000033117	810411000001109	Mepilex dressing 15cm x 15cm (Molnlycke Health Care Ltd)	Mepilex dressing 15cm x 15cm						20611

2088341000033110	149211000001103	Mepilex dressing 20cm x 20cm (Molnlycke Health Care Ltd)	Mepilex dressing 20cm x 20cm						15011

2088441000033116	97611000001108	NovoPen 3 Demi hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units (Novo Nordisk Ltd)	NovoPen 3 Demi hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units						22707

2088541000033115	5866411000001109	Nova colostomy bag 801-20 Starter hole 20mm-60mm Opaque (Dansac Ltd)	Nova colostomy bag						53341

2088641000033119	5870911000001108	Nova colostomy bag 801-25 25mm Opaque (Dansac Ltd)	Nova colostomy bag						9048

2088741000033111	5871711000001103	Nova colostomy bag 801-30 30mm Opaque (Dansac Ltd)	Nova colostomy bag						22622

2088841000033118	5872711000001105	Nova colostomy bag 801-35 35mm Opaque (Dansac Ltd)	Nova colostomy bag						14640

2088941000033114	5873611000001106	Nova colostomy bag 801-40 40mm Opaque (Dansac Ltd)	Nova colostomy bag						9249

2089041000033117	5874911000001103	Nova colostomy bag 801-45 45mm Opaque (Dansac Ltd)	Nova colostomy bag						3458

2089141000033118	5875811000001109	Nova colostomy bag 801-50 50mm Opaque (Dansac Ltd)	Nova colostomy bag						2782
